timestamp,reason,labels,counts,snapshot
2025-10-28 08:28:39,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082839.jpg
2025-10-28 08:28:39,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082839.jpg
2025-10-28 08:28:39,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082839.jpg
2025-10-28 08:28:39,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082839.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082839.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082840.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082840.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082840.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082840.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082840.jpg
2025-10-28 08:28:40,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082840.jpg
2025-10-28 08:28:41,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082841.jpg
2025-10-28 08:28:41,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082841.jpg
2025-10-28 08:28:41,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082841.jpg
2025-10-28 08:28:41,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082841.jpg
2025-10-28 08:28:42,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082841.jpg
2025-10-28 08:28:42,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082842.jpg
2025-10-28 08:28:42,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082842.jpg
2025-10-28 08:28:42,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082842.jpg
2025-10-28 08:28:44,Detected: person,keyboard;person,keyboard:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082844.jpg
2025-10-28 08:28:47,Detected: person,keyboard;person,keyboard:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082847.jpg
2025-10-28 08:28:47,Detected: person,keyboard;person,keyboard:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082847.jpg
2025-10-28 08:28:49,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:49,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:49,Detected: laptop,keyboard;laptop,keyboard:1;laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:49,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:49,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:49,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:50,Detected: laptop,bed;laptop,bed:1;laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082849.jpg
2025-10-28 08:28:50,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082850.jpg
2025-10-28 08:28:50,Detected: person,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082850.jpg
2025-10-28 08:28:51,Detected: person,chair;dog;person,chair:1;dog:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082851.jpg
2025-10-28 08:28:52,Detected: person,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082851.jpg
2025-10-28 08:28:52,Detected: person,chair;person,chair:2;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082852.jpg
2025-10-28 08:28:52,Detected: person,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082852.jpg
2025-10-28 08:28:54,Detected: person,person,person:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082854.jpg
2025-10-28 08:28:56,Detected: person,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082856.jpg
2025-10-28 08:28:58,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082857.jpg
2025-10-28 08:28:58,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082858.jpg
2025-10-28 08:28:58,Detected: person,person,person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082858.jpg
